,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_cpp_researcher_1,classification_report_cpp_researcher_1,macro_f1_cpp_researcher_1,roc-auc_cpp_researcher_1,perf_predict_runtime_cpp_researcher_1,timeit_runtime_cpp_researcher_1,man_validation_samples_cpp_researcher_2,classification_report_cpp_researcher_2,macro_f1_cpp_researcher_2,roc-auc_cpp_researcher_2,perf_predict_runtime_cpp_researcher_2,timeit_runtime_cpp_researcher_2
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",350.26721353000903,47.7070986328125,356,400000,4,5416,"{""artifact"": {""precision"": 0.9812465526751241, ""recall"": 0.959546925566343, ""f1-score"": 0.9702754295064084, ""support"": 3708}, ""text"": {""precision"": 0.9162011173184358, ""recall"": 0.9601873536299765, ""f1-score"": 0.9376786735277302, ""support"": 1708}, ""accuracy"": 0.9597488921713442, ""macro avg"": {""precision"": 0.9487238349967799, ""recall"": 0.9598671395981597, ""f1-score"": 0.9539770515170694, ""support"": 5416}, ""weighted avg"": {""precision"": 0.960733701200009, ""recall"": 0.9597488921713442, ""f1-score"": 0.9599956549104738, ""support"": 5416}}",0.9539770515170694,0.9598671395981597,0.468838627988589,0.4769408641994232,5418,"{""artifact"": {""precision"": 0.9787468948385316, ""recall"": 0.953482118849153, ""f1-score"": 0.9659493326069191, ""support"": 3719}, ""text"": {""precision"": 0.9036211699164345, ""recall"": 0.9546792230723955, ""f1-score"": 0.9284487693188322, ""support"": 1699}, ""accuracy"": 0.9538575119970469, ""macro avg"": {""precision"": 0.941184032377483, ""recall"": 0.9540806709607743, ""f1-score"": 0.9471990509628756, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9551886433356445, ""recall"": 0.9538575119970469, ""f1-score"": 0.9541897429010388, ""support"": 5418}}",0.9471990509628756,0.9540806709607742,0.4759238719998393,0.47357787520013517
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",339.38916009900277,47.77812109375,634,400000,5,5416,"{""artifact"": {""precision"": 0.981501932633904, ""recall"": 0.9587378640776699, ""f1-score"": 0.9699863574351979, ""support"": 3708}, ""text"": {""precision"": 0.9147157190635451, ""recall"": 0.9607728337236534, ""f1-score"": 0.9371787549971444, ""support"": 1708}, ""accuracy"": 0.9593796159527327, ""macro avg"": {""precision"": 0.9481088258487245, ""recall"": 0.9597553489006616, ""f1-score"": 0.9535825562161712, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9604401060500464, ""recall"": 0.9593796159527327, ""f1-score"": 0.9596400899011884, ""support"": 5416}}",0.9535825562161712,0.9597553489006616,0.474042031011777,0.47541697090055096,5418,"{""artifact"": {""precision"": 0.978494623655914, ""recall"": 0.9542887873084163, ""f1-score"": 0.9662401306833652, ""support"": 3719}, ""text"": {""precision"": 0.9050809603573423, ""recall"": 0.9540906415538553, ""f1-score"": 0.9289398280802292, ""support"": 1699}, ""accuracy"": 0.9542266519010705, ""macro avg"": {""precision"": 0.9417877920066282, ""recall"": 0.9541897144311358, ""f1-score"": 0.9475899793817972, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9554732478817771, ""recall"": 0.9542266519010705, ""f1-score"": 0.9545433395938989, ""support"": 5418}}",0.9475899793817972,0.9541897144311358,0.478886300988961,0.47774983609997435
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",193.11430234400905,47.72223828125,456,400000,6,5416,"{""artifact"": {""precision"": 0.9806308799114555, ""recall"": 0.9557713052858684, ""f1-score"": 0.9680415187107347, ""support"": 3708}, ""text"": {""precision"": 0.9089900110987791, ""recall"": 0.9590163934426229, ""f1-score"": 0.9333333333333332, ""support"": 1708}, ""accuracy"": 0.956794682422452, ""macro avg"": {""precision"": 0.9448104455051173, ""recall"": 0.9573938493642457, ""f1-score"": 0.9506874260220339, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9580380800717119, ""recall"": 0.956794682422452, ""f1-score"": 0.9570958797475512, ""support"": 5416}}",0.9506874260220339,0.9573938493642458,0.46979323000414297,0.47273546060023364,5418,"{""artifact"": {""precision"": 0.9781647318960752, ""recall"": 0.9515998924442054, ""f1-score"": 0.9646994684475945, ""support"": 3719}, ""text"": {""precision"": 0.9, ""recall"": 0.9535020600353149, ""f1-score"": 0.9259788511003143, ""support"": 1699}, ""accuracy"": 0.9521963824289406, ""macro avg"": {""precision"": 0.9390823659480376, ""recall"": 0.9525509762397601, ""f1-score"": 0.9453391597739544, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9536534953712632, ""recall"": 0.9521963824289406, ""f1-score"": 0.9525572888844661, ""support"": 5418}}",0.9453391597739544,0.95255097623976,0.47516815399285406,0.4749836699003936
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",337.9317390810029,47.615365234375,930,400000,7,5416,"{""artifact"": {""precision"": 0.9841930116472546, ""recall"": 0.9571197411003236, ""f1-score"": 0.970467596390484, ""support"": 3708}, ""text"": {""precision"": 0.9121546961325967, ""recall"": 0.9666276346604216, ""f1-score"": 0.938601478112564, ""support"": 1708}, ""accuracy"": 0.9601181683899557, ""macro avg"": {""precision"": 0.9481738538899256, ""recall"": 0.9618736878803726, ""f1-score"": 0.9545345372515239, ""support"": 5416}, ""weighted avg"": {""precision"": 0.961474872264124, ""recall"": 0.9601181683899557, ""f1-score"": 0.9604182370812728, ""support"": 5416}}",0.9545345372515239,0.9618736878803725,0.47385781598859467,0.47702028719941153,5418,"{""artifact"": {""precision"": 0.9808917197452229, ""recall"": 0.9524065609034686, ""f1-score"": 0.9664392905866303, ""support"": 3719}, ""text"": {""precision"": 0.9020475926950747, ""recall"": 0.9593878752207181, ""f1-score"": 0.9298345693097546, ""support"": 1699}, ""accuracy"": 0.9545957918050941, ""macro avg"": {""precision"": 0.9414696562201488, ""recall"": 0.9558972180620934, ""f1-score"": 0.9481369299481924, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9561674355336685, ""recall"": 0.9545957918050941, ""f1-score"": 0.9549606229141658, ""support"": 5418}}",0.9481369299481924,0.9558972180620934,0.47784883400890976,0.476460695300193
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",337.4058520129911,47.76645703125,294,400000,8,5416,"{""artifact"": {""precision"": 0.982281284606866, ""recall"": 0.9568500539374326, ""f1-score"": 0.9693989071038251, ""support"": 3708}, ""text"": {""precision"": 0.9113082039911308, ""recall"": 0.9625292740046838, ""f1-score"": 0.9362186788154897, ""support"": 1708}, ""accuracy"": 0.9586410635155096, ""macro avg"": {""precision"": 0.9467947442989983, ""recall"": 0.9596896639710581, ""f1-score"": 0.9528087929596574, ""support"": 5416}, ""weighted avg"": {""precision"": 0.959899079715493, ""recall"": 0.9586410635155096, ""f1-score"": 0.9589351275771493, ""support"": 5416}}",0.9528087929596574,0.9596896639710583,0.4799714260007022,0.47701842469978145,5418,"{""artifact"": {""precision"": 0.9795353982300885, ""recall"": 0.9524065609034686, ""f1-score"": 0.9657805044308112, ""support"": 3719}, ""text"": {""precision"": 0.9017758046614872, ""recall"": 0.9564449676280165, ""f1-score"": 0.9283061982290773, ""support"": 1699}, ""accuracy"": 0.953672942045035, ""macro avg"": {""precision"": 0.9406556014457879, ""recall"": 0.9544257642657425, ""f1-score"": 0.9470433513299443, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9551512067437369, ""recall"": 0.953672942045035, ""f1-score"": 0.9540291485362477, ""support"": 5418}}",0.9470433513299443,0.9544257642657425,0.48118476300442126,0.4813586072996259
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",510.92763213701255,47.49526953125,619,400000,9,5416,"{""artifact"": {""precision"": 0.9804407713498623, ""recall"": 0.9598166127292341, ""f1-score"": 0.9700190787680568, ""support"": 3708}, ""text"": {""precision"": 0.9165733482642777, ""recall"": 0.9584309133489461, ""f1-score"": 0.9370349170005724, ""support"": 1708}, ""accuracy"": 0.9593796159527327, ""macro avg"": {""precision"": 0.94850705980707, ""recall"": 0.9591237630390901, ""f1-score"": 0.9535269978843146, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9602994200518234, ""recall"": 0.9593796159527327, ""f1-score"": 0.9596171311500982, ""support"": 5416}}",0.9535269978843146,0.9591237630390901,0.473473052988993,0.479886677498871,5418,"{""artifact"": {""precision"": 0.9779856906989544, ""recall"": 0.9556332347405216, ""f1-score"": 0.9666802665578677, ""support"": 3719}, ""text"": {""precision"": 0.9075112107623319, ""recall"": 0.9529134785167745, ""f1-score"": 0.9296583405110538, ""support"": 1699}, ""accuracy"": 0.9547803617571059, ""macro avg"": {""precision"": 0.9427484507306432, ""recall"": 0.9542733566286481, ""f1-score"": 0.9481693035344607, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9558859968244026, ""recall"": 0.9547803617571059, ""f1-score"": 0.9550707699994445, ""support"": 5418}}",0.9481693035344607,0.9542733566286481,0.47427328501362354,0.47513618109951494
0,465270,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",398.1106061080063,50.0606552734375,138,465271,0,5416,"{""artifact"": {""precision"": 0.9823788546255506, ""recall"": 0.9622437971952535, ""f1-score"": 0.9722070844686648, ""support"": 3708}, ""text"": {""precision"": 0.92152466367713, ""recall"": 0.9625292740046838, ""f1-score"": 0.9415807560137457, ""support"": 1708}, ""accuracy"": 0.9623338257016248, ""macro avg"": {""precision"": 0.9519517591513403, ""recall"": 0.9623865355999687, ""f1-score"": 0.9568939202412052, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9631877619113884, ""recall"": 0.9623338257016248, ""f1-score"": 0.9625487076220988, ""support"": 5416}}",0.9568939202412052,0.9623865355999687,0.46867222599394154,0.47152294050029014,5418,"{""artifact"": {""precision"": 0.9796423658872077, ""recall"": 0.9575154611454693, ""f1-score"": 0.9684525428338319, ""support"": 3719}, ""text"": {""precision"": 0.9113853056646102, ""recall"": 0.9564449676280165, ""f1-score"": 0.9333716255025847, ""support"": 1699}, ""accuracy"": 0.9571797711332595, ""macro avg"": {""precision"": 0.945513835775909, ""recall"": 0.9569802143867429, ""f1-score"": 0.9509120841682083, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9582380201289586, ""recall"": 0.9571797711332595, ""f1-score"": 0.9574517162288505, ""support"": 5418}}",0.9509120841682083,0.9569802143867429,0.4726334580045659,0.47074684129911476
0,465270,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",553.7064637349977,50.01424609375,797,465271,1,5416,"{""artifact"": {""precision"": 0.9815528634361234, ""recall"": 0.9614347357065803, ""f1-score"": 0.9713896457765667, ""support"": 3708}, ""text"": {""precision"": 0.9198430493273543, ""recall"": 0.9607728337236534, ""f1-score"": 0.9398625429553266, ""support"": 1708}, ""accuracy"": 0.9612259970457903, ""macro avg"": {""precision"": 0.9506979563817388, ""recall"": 0.9611037847151169, ""f1-score"": 0.9556260943659467, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9620919397843919, ""recall"": 0.9612259970457903, ""f1-score"": 0.9614471990227488, ""support"": 5416}}",0.9556260943659467,0.9611037847151168,0.47280286699242424,0.47367408269929,5418,"{""artifact"": {""precision"": 0.9788228822882288, ""recall"": 0.956977682172627, ""f1-score"": 0.9677770224337184, ""support"": 3719}, ""text"": {""precision"": 0.9102132435465768, ""recall"": 0.9546792230723955, ""f1-score"": 0.9319161160586039, ""support"": 1699}, ""accuracy"": 0.9562569213732004, ""macro avg"": {""precision"": 0.9445180629174028, ""recall"": 0.9558284526225113, ""f1-score"": 0.9498465692461612, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9573079734247982, ""recall"": 0.9562569213732004, ""f1-score"": 0.9565316034726038, ""support"": 5418}}",0.9498465692461612,0.9558284526225113,0.47218609901028685,0.47285448189941237
0,465270,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",536.9213774230011,49.81778125,706,465271,2,5416,"{""artifact"": {""precision"": 0.9812413793103448, ""recall"": 0.959277238403452, ""f1-score"": 0.9701350061366426, ""support"": 3708}, ""text"": {""precision"": 0.9156895589056393, ""recall"": 0.9601873536299765, ""f1-score"": 0.9374106887682194, ""support"": 1708}, ""accuracy"": 0.9595642540620384, ""macro avg"": {""precision"": 0.9484654691079921, ""recall"": 0.9597322960167143, ""f1-score"": 0.953772847452431, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9605688332890676, ""recall"": 0.9595642540620384, ""f1-score"": 0.9598150035396583, ""support"": 5416}}",0.953772847452431,0.9597322960167143,0.468651076007518,0.47080373909993795,5418,"{""artifact"": {""precision"": 0.9790518191841234, ""recall"": 0.9550954557676795, ""f1-score"": 0.9669252756227031, ""support"": 3719}, ""text"": {""precision"": 0.9067039106145252, ""recall"": 0.9552678045909359, ""f1-score"": 0.9303525365434221, ""support"": 1699}, ""accuracy"": 0.9551495016611296, ""macro avg"": {""precision"": 0.9428778648993243, ""recall"": 0.9551816301793077, ""f1-score"": 0.9486389060830627, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9563646474122985, ""recall"": 0.9551495016611296, ""f1-score"": 0.955456637066834, ""support"": 5418}}",0.9486389060830627,0.9551816301793077,0.47552470400114544,0.47375259510008616
0,465270,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",552.5172687940067,49.9183193359375,387,465271,3,5416,"{""artifact"": {""precision"": 0.9812878370941112, ""recall"": 0.9617044228694714, ""f1-score"": 0.971397439389812, ""support"": 3708}, ""text"": {""precision"": 0.920314253647587, ""recall"": 0.9601873536299765, ""f1-score"": 0.9398280802292263, ""support"": 1708}, ""accuracy"": 0.9612259970457903, ""macro avg"": {""precision"": 0.9508010453708491, ""recall"": 0.9609458882497239, ""f1-score"": 0.9556127598095192, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9620590925360123, ""recall"": 0.9612259970457903, ""f1-score"": 0.9614416665969241, ""support"": 5416}}",0.9556127598095192,0.960945888249724,0.4711370899894973,0.4703028823001659,5418,"{""artifact"": {""precision"": 0.9788287049766291, ""recall"": 0.9572465716590481, ""f1-score"": 0.9679173463839043, ""support"": 3719}, ""text"": {""precision"": 0.9107243121841662, ""recall"": 0.9546792230723955, ""f1-score"": 0.932183908045977, ""support"": 1699}, ""accuracy"": 0.9564414913252123, ""macro avg"": {""precision"": 0.9447765085803976, ""recall"": 0.9559628973657218, ""f1-score"": 0.9500506272149406, ""support"": 5418}, ""weighted avg"": {""precision"": 0.957472233334991, ""recall"": 0.9564414913252123, ""f1-score"": 0.9567118994041813, ""support"": 5418}}",0.9500506272149406,0.9559628973657218,0.47433768601331394,0.47404441960097754
0,465270,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",394.1195033920085,49.7832880859375,606,465271,4,5416,"{""artifact"": {""precision"": 0.9806896551724138, ""recall"": 0.9587378640776699, ""f1-score"": 0.9695895267966727, ""support"": 3708}, ""text"": {""precision"": 0.914572864321608, ""recall"": 0.9590163934426229, ""f1-score"": 0.936267505001429, ""support"": 1708}, ""accuracy"": 0.9588257016248154, ""macro avg"": {""precision"": 0.9476312597470109, ""recall"": 0.9588771287601464, ""f1-score"": 0.9529285158990508, ""support"": 5416}, ""weighted avg"": {""precision"": 0.959838939003068, ""recall"": 0.9588257016248154, ""f1-score"": 0.95908103100157, ""support"": 5416}}",0.9529285158990508,0.9588771287601465,0.47253414199803956,0.472574165900005,5418,"{""artifact"": {""precision"": 0.9779492833517089, ""recall"": 0.9540198978219951, ""f1-score"": 0.9658363958078127, ""support"": 3719}, ""text"": {""precision"": 0.9044692737430168, ""recall"": 0.9529134785167745, ""f1-score"": 0.9280596159357982, ""support"": 1699}, ""accuracy"": 0.953672942045035, ""macro avg"": {""precision"": 0.9412092785473629, ""recall"": 0.9534666881693848, ""f1-score"": 0.9469480058718054, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9549071024131397, ""recall"": 0.953672942045035, ""f1-score"": 0.9539901889044253, ""support"": 5418}}",0.9469480058718054,0.9534666881693848,0.472962075000396,0.4752227674995083
0,465270,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",239.86449522800103,49.9978251953125,967,465271,5,5416,"{""artifact"": {""precision"": 0.9828634604754007, ""recall"": 0.9590075512405609, ""f1-score"": 0.9707889707889708, ""support"": 3708}, ""text"": {""precision"": 0.9154616240266963, ""recall"": 0.9637002341920374, ""f1-score"": 0.9389617798060467, ""support"": 1708}, ""accuracy"": 0.9604874446085672, ""macro avg"": {""precision"": 0.9491625422510486, ""recall"": 0.9613538927162992, ""f1-score"": 0.9548753752975088, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9616074898966733, ""recall"": 0.9604874446085672, ""f1-score"": 0.9607518876651091, ""support"": 5416}}",0.9548753752975088,0.9613538927162992,0.46842040299088694,0.4706629398991936,5418,"{""artifact"": {""precision"": 0.9806736609607951, ""recall"": 0.9550954557676795, ""f1-score"": 0.9677155700858194, ""support"": 3719}, ""text"": {""precision"": 0.9070155902004454, ""recall"": 0.9587992937021778, ""f1-score"": 0.9321888412017167, ""support"": 1699}, ""accuracy"": 0.9562569213732004, ""macro avg"": {""precision"": 0.9438446255806203, ""recall"": 0.9569473747349286, ""f1-score"": 0.9499522056437681, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9575756428319958, ""recall"": 0.9562569213732004, ""f1-score"": 0.9565749439554964, ""support"": 5418}}",0.9499522056437681,0.9569473747349286,0.4741982840059791,0.4723946710990276
0,465270,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",242.71905491499638,49.779951171875,172,465271,6,5416,"{""artifact"": {""precision"": 0.9806896551724138, ""recall"": 0.9587378640776699, ""f1-score"": 0.9695895267966727, ""support"": 3708}, ""text"": {""precision"": 0.914572864321608, ""recall"": 0.9590163934426229, ""f1-score"": 0.936267505001429, ""support"": 1708}, ""accuracy"": 0.9588257016248154, ""macro avg"": {""precision"": 0.9476312597470109, ""recall"": 0.9588771287601464, ""f1-score"": 0.9529285158990508, ""support"": 5416}, ""weighted avg"": {""precision"": 0.959838939003068, ""recall"": 0.9588257016248154, ""f1-score"": 0.95908103100157, ""support"": 5416}}",0.9529285158990508,0.9588771287601465,0.47126244600804057,0.4695757188994321,5418,"{""artifact"": {""precision"": 0.978236914600551, ""recall"": 0.9548265662812584, ""f1-score"": 0.9663899850319773, ""support"": 3719}, ""text"": {""precision"": 0.9060402684563759, ""recall"": 0.9535020600353149, ""f1-score"": 0.9291654717522225, ""support"": 1699}, ""accuracy"": 0.9544112218530824, ""macro avg"": {""precision"": 0.9421385915284635, ""recall"": 0.9541643131582866, ""f1-score"": 0.9477777283920998, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9555971763578501, ""recall"": 0.9544112218530824, ""f1-score"": 0.9547169602881043, ""support"": 5418}}",0.9477777283920998,0.9541643131582865,0.4741723260085564,0.4743391626005177
0,465270,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",216.79871652300062,50.0013037109375,550,465271,7,5416,"{""artifact"": {""precision"": 0.9831909616974374, ""recall"": 0.9622437971952535, ""f1-score"": 0.9726046067875154, ""support"": 3708}, ""text"": {""precision"": 0.9216564073866816, ""recall"": 0.9642857142857143, ""f1-score"": 0.9424892703862661, ""support"": 1708}, ""accuracy"": 0.9628877400295421, ""macro avg"": {""precision"": 0.9524236845420595, ""recall"": 0.9632647557404839, ""f1-score"": 0.9575469385868907, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9637853083069701, ""recall"": 0.9628877400295421, ""f1-score"": 0.9631073773611244, ""support"": 5416}}",0.9575469385868907,0.9632647557404841,0.4705083709995961,0.47346006919979117,5418,"{""artifact"": {""precision"": 0.9804569226534544, ""recall"": 0.9577843506318903, ""f1-score"": 0.9689880304678998, ""support"": 3719}, ""text"": {""precision"": 0.9120448179271708, ""recall"": 0.9582107121836374, ""f1-score"": 0.9345579793340987, ""support"": 1699}, ""accuracy"": 0.9579180509413068, ""macro avg"": {""precision"": 0.9462508702903126, ""recall"": 0.9579975314077638, ""f1-score"": 0.9517730049009993, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9590039573655335, ""recall"": 0.9579180509413068, ""f1-score"": 0.9581913053153843, ""support"": 5418}}",0.9517730049009993,0.9579975314077638,0.47185770199575927,0.4702634784000111
0,465270,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",227.8200612530054,49.7899638671875,961,465271,8,5416,"{""artifact"": {""precision"": 0.982811200443582, ""recall"": 0.9560409924487594, ""f1-score"": 0.9692412850307587, ""support"": 3708}, ""text"": {""precision"": 0.9098949695964621, ""recall"": 0.9637002341920374, ""f1-score"": 0.9360250213249929, ""support"": 1708}, ""accuracy"": 0.9584564254062038, ""macro avg"": {""precision"": 0.946353085020022, ""recall"": 0.9598706133203985, ""f1-score"": 0.9526331531778758, ""support"": 5416}, ""weighted avg"": {""precision"": 0.9598162000213366, ""recall"": 0.9584564254062038, ""f1-score"": 0.95876614130671, ""support"": 5416}}",0.9526331531778758,0.9598706133203985,0.46672417999070603,0.4724902153990115,5418,"{""artifact"": {""precision"": 0.9803596127247579, ""recall"": 0.9529443398763109, ""f1-score"": 0.9664575947641124, ""support"": 3719}, ""text"": {""precision"": 0.9029395452024404, ""recall"": 0.9582107121836374, ""f1-score"": 0.9297544260422616, ""support"": 1699}, ""accuracy"": 0.9545957918050941, ""macro avg"": {""precision"": 0.9416495789635991, ""recall"": 0.9555775260299741, ""f1-score"": 0.948106010403187, ""support"": 5418}, ""weighted avg"": {""precision"": 0.956081891292418, ""recall"": 0.9545957918050941, ""f1-score"": 0.9549480555137572, ""support"": 5418}}",0.948106010403187,0.9555775260299741,0.47330229300132487,0.47376746500085576
0,465270,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",216.16924138000468,49.975798828125,213,465271,9,5416,"{""artifact"": {""precision"": 0.9812050856826976, ""recall"": 0.9573894282632147, ""f1-score"": 0.9691509691509692, ""support"": 3708}, ""text"": {""precision"": 0.9121245828698554, ""recall"": 0.9601873536299765, ""f1-score"": 0.9355390758699372, ""support"": 1708}, ""accuracy"": 0.9582717872968981, ""macro avg"": {""precision"": 0.9466648342762765, ""recall"": 0.9587883909465956, ""f1-score"": 0.9523450225104533, ""support"": 5416}, ""weighted avg"": {""precision"": 0.959419727705531, ""recall"": 0.9582717872968981, ""f1-score"": 0.95855105893605, ""support"": 5416}}",0.9523450225104533,0.9587883909465956,0.4691790060023777,0.4705073719000211,5418,"{""artifact"": {""precision"": 0.9784649364991718, ""recall"": 0.9529443398763109, ""f1-score"": 0.9655360305135541, ""support"": 3719}, ""text"": {""precision"": 0.9025612472160356, ""recall"": 0.9540906415538553, ""f1-score"": 0.9276108726752503, ""support"": 1699}, ""accuracy"": 0.9533038021410114, ""macro avg"": {""precision"": 0.9405130918576037, ""recall"": 0.9535174907150831, ""f1-score"": 0.9465734515944022, ""support"": 5418}, ""weighted avg"": {""precision"": 0.9546627275489967, ""recall"": 0.9533038021410114, ""f1-score"": 0.9536432946022808, ""support"": 5418}}",0.9465734515944022,0.9535174907150831,0.4717023910052376,0.47232443529937884
